route_id,service_id,trip_id,trip_headsign,direction_id
10,10-Holiday1-1-2024_3-0000001,3550051,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550052,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550053,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550054,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550055,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550056,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550057,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550058,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550059,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550060,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550061,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550062,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550063,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550064,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550065,Conestoga College via Mill,1
10,10-Holiday1-1-2024_3-0000001,3550066,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550067,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550068,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550069,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550070,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550071,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550072,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550073,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550074,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550075,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550076,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550077,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550078,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550079,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550080,Fairway Station via Mill,0
10,10-Holiday1-1-2024_3-0000001,3550081,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490559,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490560,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490561,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490562,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490563,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490564,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490565,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490566,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490567,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490568,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490569,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490570,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490571,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490572,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490573,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490574,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490575,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490576,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490577,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490578,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490579,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490580,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490581,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490582,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490583,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490584,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490585,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490586,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490587,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490588,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490589,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490590,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490591,Conestoga College via Mill,1
10,10-Saturday-1-2024_2-0000010,3490592,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490593,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490594,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490595,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490596,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490597,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490598,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490599,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490600,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490601,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490602,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490603,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490604,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490605,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490606,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490607,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490608,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490609,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490610,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490611,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490612,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490613,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490614,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490615,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490616,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490617,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490618,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490619,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490620,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490621,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490622,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490623,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490624,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490625,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490626,Fairway Station via Mill,0
10,10-Saturday-1-2024_2-0000010,3490627,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544005,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544006,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544007,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544008,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544009,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544010,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544011,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544012,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544013,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544014,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544015,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544016,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544017,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544018,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544019,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544020,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544021,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544022,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544023,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544024,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544025,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544026,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544027,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544028,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544029,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544030,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544031,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544032,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544033,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544034,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544035,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544036,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544037,Conestoga College via Mill,1
10,10-Saturday-1-2024_3-0000010,3544038,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544039,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544040,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544041,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544042,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544043,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544044,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544045,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544046,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544047,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544048,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544049,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544050,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544051,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544052,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544053,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544054,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544055,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544056,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544057,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544058,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544059,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544060,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544061,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544062,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544063,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544064,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544065,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544066,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544067,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544068,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544069,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544070,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544071,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544072,Fairway Station via Mill,0
10,10-Saturday-1-2024_3-0000010,3544073,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494352,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494353,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494354,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494355,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494356,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494357,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494358,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494359,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494360,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494361,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494362,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494363,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494364,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494365,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494366,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494367,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494368,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494369,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494370,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494371,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494372,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494373,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494374,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494375,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494376,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494377,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494378,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494379,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494380,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494381,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494382,Conestoga College via Mill,1
10,10-Sunday-1-2024_2-0000001,3494383,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494384,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494385,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494386,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494387,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494388,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494389,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494390,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494391,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494392,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494393,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494394,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494395,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494396,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494397,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494398,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494399,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494400,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494401,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494402,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494403,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494404,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494405,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494406,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494407,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494408,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494409,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494410,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494411,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494412,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494413,Fairway Station via Mill,0
10,10-Sunday-1-2024_2-0000001,3494414,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547935,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547936,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547937,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547938,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547939,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547940,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547941,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547942,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547943,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547944,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547945,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547946,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547947,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547948,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547949,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547950,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547951,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547952,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547953,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547954,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547955,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547956,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547957,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547958,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547959,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547960,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547961,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547962,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547963,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547964,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547965,Conestoga College via Mill,1
10,10-Sunday-1-2024_3-0000001,3547966,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547967,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547968,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547969,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547970,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547971,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547972,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547973,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547974,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547975,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547976,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547977,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547978,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547979,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547980,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547981,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547982,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547983,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547984,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547985,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547986,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547987,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547988,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547989,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547990,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547991,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547992,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547993,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547994,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547995,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547996,Fairway Station via Mill,0
10,10-Sunday-1-2024_3-0000001,3547997,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485004,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485005,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485006,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485007,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485008,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485009,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485010,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485011,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485012,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485013,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485014,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485015,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485016,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485017,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485018,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485019,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485020,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485021,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485022,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485023,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485024,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485025,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485026,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485027,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485028,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485029,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485030,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485031,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485032,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485033,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485034,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485035,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485036,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485037,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485038,Conestoga College via Mill,1
10,10-Weekday-1-2024_2-1111100,3485039,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485040,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485041,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485042,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485043,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485044,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485045,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485046,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485047,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485048,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485049,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485050,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485051,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485052,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485053,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485054,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485055,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485056,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485057,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485058,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485059,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485060,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485061,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485062,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485063,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485064,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485065,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485066,Fairway Station via Mill,0
10,10-Weekday-1-2024_2-1111100,3485067,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485068,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485069,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485070,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485071,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485072,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485073,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485074,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485075,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485076,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485077,A-Fairway Station via Old Carriage,0
10,10-Weekday-1-2024_2-1111100,3485078,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485079,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485080,A-Conestoga College via Old Carriage,1
10,10-Weekday-1-2024_2-1111100,3485081,A-Conestoga College via Old Carriage,1
